Year_x,Laureate_Id_x,Firstname,Lastname,Category_x,Prize_Share_x,Motivation_x,Year_y,Laureate_Id_y,Category_y,Prize_Share_y,Motivation_y
2014,908,Shuji,Nakamura,physics,3,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources""",2014,908,physics,3,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources"""
2015,926,Angus,Deaton,economics,1,"""for his analysis of consumption poverty and welfare""",2015,926,economics,1,"""for his analysis of consumption poverty and welfare"""
2015,925,National Dialogue Quartet,,peace,1,"""for its decisive contribution to the building of a pluralistic democracy in Tunisia in the wake of the Jasmine Revolution of 2011""",2015,925,peace,1,"""for its decisive contribution to the building of a pluralistic democracy in Tunisia in the wake of the Jasmine Revolution of 2011"""
2015,924,Svetlana,Alexievich,literature,1,"""for her polyphonic writings a monument to suffering and courage in our time""",2015,924,literature,1,"""for her polyphonic writings a monument to suffering and courage in our time"""
2015,923,Aziz,Sancar,chemistry,3,"""for mechanistic studies of DNA repair""",2015,923,chemistry,3,"""for mechanistic studies of DNA repair"""
2015,922,Paul,Modrich,chemistry,3,"""for mechanistic studies of DNA repair""",2015,922,chemistry,3,"""for mechanistic studies of DNA repair"""
2015,921,Tomas,Lindahl,chemistry,3,"""for mechanistic studies of DNA repair""",2015,921,chemistry,3,"""for mechanistic studies of DNA repair"""
2015,919,Takaaki,Kajita,physics,2,"""for the discovery of neutrino oscillations which shows that neutrinos have mass""",2015,919,physics,2,"""for the discovery of neutrino oscillations which shows that neutrinos have mass"""
2015,918,Youyou,Tu,medicine,2,"""for her discoveries concerning a novel therapy against Malaria""",2015,918,medicine,2,"""for her discoveries concerning a novel therapy against Malaria"""
2015,917,Satoshi,Ōmura,medicine,4,"""for their discoveries concerning a novel therapy against infections caused by roundworm parasites""",2015,917,medicine,4,"""for their discoveries concerning a novel therapy against infections caused by roundworm parasites"""
2015,916,William C.,Campbell,medicine,4,"""for their discoveries concerning a novel therapy against infections caused by roundworm parasites""",2015,916,medicine,4,"""for their discoveries concerning a novel therapy against infections caused by roundworm parasites"""
2015,920,Arthur B.,McDonald,physics,2,"""for the discovery of neutrino oscillations which shows that neutrinos have mass""",2015,920,physics,2,"""for the discovery of neutrino oscillations which shows that neutrinos have mass"""
2016,936,Bengt,Holmström,economics,2,"""for their contributions to contract theory""",2016,936,economics,2,"""for their contributions to contract theory"""
2016,933,Bernard L.,Feringa,chemistry,3,"""for the design and synthesis of molecular machines""",2016,933,chemistry,3,"""for the design and synthesis of molecular machines"""
2016,935,Oliver,Hart,economics,2,"""for their contributions to contract theory""",2016,935,economics,2,"""for their contributions to contract theory"""
2016,934,Juan Manuel,Santos,peace,1,"""for his resolute efforts to bring the country's more than 50-year-long civil war to an end""",2016,934,peace,1,"""for his resolute efforts to bring the country's more than 50-year-long civil war to an end"""
2016,932,Sir J. Fraser,Stoddart,chemistry,3,"""for the design and synthesis of molecular machines""",2016,932,chemistry,3,"""for the design and synthesis of molecular machines"""
2016,937,Bob,Dylan,literature,1,"""for having created new poetic expressions within the great American song tradition""",2016,937,literature,1,"""for having created new poetic expressions within the great American song tradition"""
2016,930,J. Michael,Kosterlitz,physics,4,"""for theoretical discoveries of topological phase transitions and topological phases of matter""",2016,930,physics,4,"""for theoretical discoveries of topological phase transitions and topological phases of matter"""
2016,929,F. Duncan M.,Haldane,physics,4,"""for theoretical discoveries of topological phase transitions and topological phases of matter""",2016,929,physics,4,"""for theoretical discoveries of topological phase transitions and topological phases of matter"""
2016,928,David J.,Thouless,physics,2,"""for theoretical discoveries of topological phase transitions and topological phases of matter""",2016,928,physics,2,"""for theoretical discoveries of topological phase transitions and topological phases of matter"""
2016,927,Yoshinori,Ohsumi,medicine,1,"""for his discoveries of mechanisms for autophagy""",2016,927,medicine,1,"""for his discoveries of mechanisms for autophagy"""
2016,931,Jean-Pierre,Sauvage,chemistry,3,"""for the design and synthesis of molecular machines""",2016,931,chemistry,3,"""for the design and synthesis of molecular machines"""
2017,948,International Campaign to Abolish Nuclear Weapons,,peace,1,"""for its work to draw attention to the catastrophic humanitarian consequences of any use of nuclear weapons and for its ground-breaking efforts to achieve a treaty-based prohibition of such weapons""",2017,948,peace,1,"""for its work to draw attention to the catastrophic humanitarian consequences of any use of nuclear weapons and for its ground-breaking efforts to achieve a treaty-based prohibition of such weapons"""
2017,947,Kazuo,Ishiguro,literature,1,"""who in novels of great emotional force has uncovered the abyss beneath our illusory sense of connection with the world""",2017,947,literature,1,"""who in novels of great emotional force has uncovered the abyss beneath our illusory sense of connection with the world"""
2017,946,Richard,Henderson,chemistry,3,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution""",2017,946,chemistry,3,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution"""
2017,945,Joachim,Frank,chemistry,3,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution""",2017,945,chemistry,3,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution"""
2017,944,Jacques,Dubochet,chemistry,3,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution""",2017,944,chemistry,3,"""for developing cryo-electron microscopy for the high-resolution structure determination of biomolecules in solution"""
2017,943,Kip S.,Thorne,physics,4,"""for decisive contributions to the LIGO detector and the observation of gravitational waves""",2017,943,physics,4,"""for decisive contributions to the LIGO detector and the observation of gravitational waves"""
2017,949,Richard H.,Thaler,economics,1,"""for his contributions to behavioural economics""",2017,949,economics,1,"""for his contributions to behavioural economics"""
2017,941,Rainer,Weiss,physics,2,"""for decisive contributions to the LIGO detector and the observation of gravitational waves""",2017,941,physics,2,"""for decisive contributions to the LIGO detector and the observation of gravitational waves"""
2017,940,Michael W.,Young,medicine,3,"""for their discoveries of molecular mechanisms controlling the circadian rhythm""",2017,940,medicine,3,"""for their discoveries of molecular mechanisms controlling the circadian rhythm"""
2017,939,Michael,Rosbash,medicine,3,"""for their discoveries of molecular mechanisms controlling the circadian rhythm""",2017,939,medicine,3,"""for their discoveries of molecular mechanisms controlling the circadian rhythm"""
2017,938,Jeffrey C.,Hall,medicine,3,"""for their discoveries of molecular mechanisms controlling the circadian rhythm""",2017,938,medicine,3,"""for their discoveries of molecular mechanisms controlling the circadian rhythm"""
2017,942,Barry C.,Barish,physics,4,"""for decisive contributions to the LIGO detector and the observation of gravitational waves""",2017,942,physics,4,"""for decisive contributions to the LIGO detector and the observation of gravitational waves"""
